LA	subnetwork	OD	with	preload									
47317	186	39	4.125	0.05	3600	7200	1	0	0	0	0	1	1
47318	186	41	5.025	0.05	3600	7200	1	0	0	0	0	1	1
47319	186	46	1.125	0.05	3600	7200	1	0	0	0	0	1	1
47320	186	48	5.025	0.05	3600	7200	1	0	0	0	0	1	1
47321	186	50	5.1	0.05	3600	7200	1	0	0	0	0	1	1
47322	186	52	5.325	0.05	3600	7200	1	0	0	0	0	1	1
47323	186	53	1.325	0.05	3600	7200	1	0	0	0	0	1	1
47324	186	54	1.325	0.05	3600	7200	1	0	0	0	0	1	1
47325	186	58	4.35	0.05	3600	7200	1	0	0	0	0	1	1
47326	186	59	4.35	0.05	3600	7200	1	0	0	0	0	1	1
47327	186	61	1.75	0.05	3600	7200	1	0	0	0	0	1	1
47328	186	62	1.8	0.05	3600	7200	1	0	0	0	0	1	1
47329	186	63	6.675	0.05	3600	7200	1	0	0	0	0	1	1
47330	186	65	1.35	0.05	3600	7200	1	0	0	0	0	1	1
47331	186	66	2.1	0.05	3600	7200	1	0	0	0	0	1	1
47332	186	67	1.875	0.05	3600	7200	1	0	0	0	0	1	1
47333	186	68	1.35	0.05	3600	7200	1	0	0	0	0	1	1
47334	186	69	4.55	0.05	3600	7200	1	0	0	0	0	1	1
47335	186	70	0.975	0.05	3600	7200	1	0	0	0	0	1	1
47336	186	73	4.425	0.05	3600	7200	1	0	0	0	0	1	1
47337	186	75	9	0.05	3600	7200	1	0	0	0	0	1	1
47338	186	82	9	0.05	3600	7200	1	0	0	0	0	1	1
47339	186	85	3.15	0.05	3600	7200	1	0	0	0	0	1	1
47340	186	86	9.9	0.05	3600	7200	1	0	0	0	0	1	1
47341	186	91	1.725	0.05	3600	7200	1	0	0	0	0	1	1
47342	186	95	5.5	0.05	3600	7200	1	0	0	0	0	1	1
47343	186	96	3.625	0.05	3600	7200	1	0	0	0	0	1	1
47344	186	101	0.6	0.05	3600	7200	1	0	0	0	0	1	1
47345	186	102	2.1	0.05	3600	7200	1	0	0	0	0	1	1
47346	186	103	2.1	0.05	3600	7200	1	0	0	0	0	1	1
47347	186	104	2.55	0.05	3600	7200	1	0	0	0	0	1	1
47348	186	106	21.2	0.05	3600	7200	1	0	0	0	0	1	1
47349	186	107	5.5	0.05	3600	7200	1	0	0	0	0	1	1
47350	186	108	5.5	0.05	3600	7200	1	0	0	0	0	1	1
47351	186	111	1.425	0.05	3600	7200	1	0	0	0	0	1	1
47352	186	112	0.675	0.05	3600	7200	1	0	0	0	0	1	1
47353	186	114	1.35	0.05	3600	7200	1	0	0	0	0	1	1
47354	186	179	0.45	0.05	3600	7200	1	0	0	0	0	1	1
47355	195	171	1559.675	0.05	3600	7200	1	0	0	0	0	1	1
47356	195	171	0.4222259839	0.05	4158.7463695884	6077.1503304825	1	0	0	0	0	1	1
47357	161	2	5.2604417804	0.05	7046.0205370941	7200	1	0	0	0	0	1	1
47358	195	171	0.2636015227	0.05	4196.6511707766	6245.1977593355	1	0	0	0	0	1	1
47359	167	16	0.9303312715	0.05	6619.5615943323	7200	1	0	0	0	0	1	1
47360	195	174	1.425	0.05	3600	7200	1	0	0	0	0	1	1
47361	195	82	30.75	0.05	3600	7200	1	0	0	0	0	1	1
47362	195	85	45.55	0.05	3600	7200	1	0	0	0	0	1	1
47363	195	86	33	0.05	3600	7200	1	0	0	0	0	1	1
47364	195	94	128.875	0.05	3600	7200	1	0	0	0	0	1	1
47365	195	95	97.4	0.05	3600	7200	1	0	0	0	0	1	1
47366	195	96	68.975	0.05	3600	7200	1	0	0	0	0	1	1
47367	195	122	56.475	0.05	3600	7200	1	0	0	0	0	1	1
47368	194	181	3.1822824421	0.05	4457.6227716871	5221.2256398216	1	0	0	0	0	1	1
47369	180	111	1.6402337064	0.05	5718.5038019037	7200	1	0	0	0	0	1	1
47370	194	181	3.2122849966	0.05	4449.6126250246	5206.0834869116	1	0	0	0	0	1	1
47371	180	114	1.618615652	0.05	5698.717099966	7200	1	0	0	0	0	1	1
47372	194	181	0.7653099455	0.05	4656.6323238167	5597.4276241127	1	0	0	0	0	1	1
47373	180	119	0.7273448248	0.05	6210.0981330248	7200	1	0	0	0	0	1	1
47374	186	171	0.8755480239	0.05	3979.6506061704	6138.2986167122	1	0	0	0	0	1	1
47375	161	2	12.9813014763	0.05	7054.4059697365	7200	1	0	0	0	0	1	1
47376	186	171	0.1267547655	0.05	3974.6292938961	6104.7267224681	1	0	0	0	0	1	1
47377	163	6	0.7822485069	0.05	6854.8411436746	7200	1	0	0	0	0	1	1
47378	186	171	0.1267980006	0.05	3974.5015540273	6103.8726689591	1	0	0	0	0	1	1
47379	163	9	0.7797413237	0.05	6853.7313186087	7200	1	0	0	0	0	1	1
47380	186	171	1.763473359	0.05	4003.9135157303	6300.5175326634	1	0	0	0	0	1	1
47381	167	16	7.4066122595	0.05	6653.1913028361	7200	1	0	0	0	0	1	1
47382	186	171	0.6070993017	0.05	4069.3075563167	6737.7342789663	1	0	0	0	0	1	1
47383	169	25	5.1810489281	0.05	6887.3220032319	7200	1	0	0	0	0	1	1
47384	186	171	0.4042140458	0.05	4069.9099279752	6741.7616639426	1	0	0	0	0	1	1
47385	169	26	3.5012801114	0.05	6891.541388964	7200	1	0	0	0	0	1	1
47386	186	171	0.7849465922	0.05	4083.9671769819	6835.7467521485	1	0	0	0	0	1	1
47387	169	35	10.2860622339	0.05	6990.0071037016	7200	1	0	0	0	0	1	1
47388	186	171	0.6838018065	0.05	4086.1091837684	6850.0679537342	1	0	0	0	0	1	1
47389	169	38	9.6928570249	0.05	7005.0110514231	7200	1	0	0	0	0	1	1
47390	186	171	0.8694951006	0.05	3957.2323912911	6130.907664105	1	0	0	0	0	1	1
47391	161	2	12.8915578866	0.05	7053.3924280811	7200	1	0	0	0	0	1	1
47392	186	171	0.1258900621	0.05	3952.4751321188	6097.2035992082	1	0	0	0	0	1	1
47393	163	6	0.7769121167	0.05	6852.4703448305	7200	1	0	0	0	0	1	1
47394	186	171	0.1259332973	0.05	3952.3541210643	6096.3462642841	1	0	0	0	0	1	1
47395	163	9	0.7744238509	0.05	6851.3537132442	7200	1	0	0	0	0	1	1
47396	186	171	1.750502809	0.05	3980.2317487737	6293.8527148376	1	0	0	0	0	1	1
47397	167	16	7.3521357718	0.05	6649.1396614929	7200	1	0	0	0	0	1	1
47398	186	171	0.6019110817	0.05	4042.3223060769	6733.749743154	1	0	0	0	0	1	1
47399	169	25	5.136772116	0.05	6884.6268505975	7200	1	0	0	0	0	1	1
47400	186	171	0.4007552325	0.05	4042.8949412543	6737.8067290114	1	0	0	0	0	1	1
47401	169	26	3.4713200581	0.05	6888.8791635682	7200	1	0	0	0	0	1	1
47402	186	171	0.7780289655	0.05	4056.2618437337	6832.5080963988	1	0	0	0	0	1	1
47403	169	35	10.195412578	0.05	6988.1400106695	7200	1	0	0	0	0	1	1
47404	186	171	0.6777488832	0.05	4058.2992635146	6846.9427374453	1	0	0	0	0	1	1
47405	169	38	9.6070571339	0.05	7003.2696200659	7200	1	0	0	0	0	1	1
47406	186	77	0.75	0.05	3600	7200	1	0	0	0	0	1	1
47407	186	78	0.75	0.05	3600	7200	1	0	0	0	0	1	1
47408	186	94	3.075	0.05	3600	7200	1	0	0	0	0	1	1
47409	186	109	3.525	0.05	3600	7200	1	0	0	0	0	1	1
47410	186	110	7.125	0.05	3600	7200	1	0	0	0	0	1	1
47411	186	117	4.5	0.05	3600	7200	1	0	0	0	0	1	1
47412	186	126	9.45	0.05	3600	7200	1	0	0	0	0	1	1
47413	186	171	2.1194219356	0.05	3969.1527774859	6134.8376384539	1	0	0	0	0	1	1
47414	161	2	31.4235819736	0.05	7053.9313562706	7200	1	0	0	0	0	1	1
47415	186	171	0.3790450647	0.05	3964.2546060873	6101.2036798925	1	0	0	0	0	1	1
47416	163	6	2.3392212104	0.05	6853.7309099355	7200	1	0	0	0	0	1	1
47417	186	171	0.3791747702	0.05	3964.1300043744	6100.3480853234	1	0	0	0	0	1	1
47418	163	9	2.3317263346	0.05	6852.6178960222	7200	1	0	0	0	0	1	1
47419	186	12	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47420	186	171	3.749071361	0.05	3992.8266245399	6297.3973216516	1	0	0	0	0	1	1
47421	167	16	15.7461510619	0.05	6651.2944804074	7200	1	0	0	0	0	1	1
47422	186	19	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47423	186	20	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47424	186	171	1.4108752894	0.05	4056.6821662427	6735.8700635728	1	0	0	0	0	1	1
47425	169	25	12.0405572617	0.05	6886.0610420395	7200	1	0	0	0	0	1	1
47426	186	171	0.8051768071	0.05	4057.2706997249	6739.9113085888	1	0	0	0	0	1	1
47427	169	26	6.9743977727	0.05	6890.295840529	7200	1	0	0	0	0	1	1
47428	186	171	1.8565263557	0.05	4071.0067444054	6834.2317232872	1	0	0	0	0	1	1
47429	169	35	24.3282101271	0.05	6989.1336858242	7200	1	0	0	0	0	1	1
47430	186	171	1.5564729886	0.05	4073.1000983161	6848.6060219707	1	0	0	0	0	1	1
47431	169	38	22.0629281741	0.05	7004.1964345839	7200	1	0	0	0	0	1	1
47432	186	90	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47433	189	22	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47434	189	171	0.2100161511	0.05	4168.2579056834	6739.488724243	1	0	0	0	0	1	1
47435	169	25	1.7335958564	0.05	6888.5087155698	7200	1	0	0	0	0	1	1
47436	189	171	0.1048739779	0.05	4168.9845116048	6743.5030477998	1	0	0	0	0	1	1
47437	169	26	0.8786590823	0.05	6892.7135843122	7200	1	0	0	0	0	1	1
47438	189	171	0.3055181927	0.05	4185.9389440616	6837.1722233482	1	0	0	0	0	1	1
47439	169	35	3.8724277234	0.05	6990.828891366	7200	1	0	0	0	0	1	1
47440	189	37	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47441	189	171	0.2027848108	0.05	4188.5220776742	6851.4434174115	1	0	0	0	0	1	1
47442	169	38	2.7803161973	0.05	7005.7774865613	7200	1	0	0	0	0	1	1
47443	189	39	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47444	189	59	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47445	189	62	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47446	189	71	0.45	0.05	3600	7200	1	0	0	0	0	1	1
47447	189	74	0.45	0.05	3600	7200	1	0	0	0	0	1	1
47448	189	83	0.3	0.05	3600	7200	1	0	0	0	0	1	1
47449	189	90	0.225	0.05	3600	7200	1	0	0	0	0	1	1
47450	194	61	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47451	194	181	4.4352371424	0.05	4357.8308968048	5149.2203732475	1	0	0	0	0	1	1
47452	180	111	2.286040158	0.05	5664.5939015031	7200	1	0	0	0	0	1	1
47453	194	181	4.4785741655	0.05	4350.4977291686	5134.2293076281	1	0	0	0	0	1	1
47454	180	114	2.2566771785	0.05	5644.6158124015	7200	1	0	0	0	0	1	1
47455	194	181	0.3753746594	0.05	4518.3740132474	5477.4158424825	1	0	0	0	0	1	1
47456	180	118	0.3278595865	0.05	6101.9689683332	7200	1	0	0	0	0	1	1
47457	194	181	1.0983055177	0.05	4541.6350738458	5524.9680195372	1	0	0	0	0	1	1
47458	180	119	1.0438213159	0.05	6165.3401558321	7200	1	0	0	0	0	1	1
47459	194	181	0.6616910763	0.05	4993.7613403853	5809.8521406787	1	0	0	0	0	1	1
47460	180	119	0.6288662297	0.05	6341.311817164	7200	1	0	0	0	0	1	1
47461	189	171	0.1029985973	0.05	4109.1093362578	6730.5042584415	1	0	0	0	0	1	1
47462	169	25	0.8502105225	0.05	6882.4315944661	7200	1	0	0	0	0	1	1
47463	189	171	0.0998299194	0.05	4125.2688557624	6829.8688566153	1	0	0	0	0	1	1
47464	169	35	1.2653392059	0.05	6986.6184824211	7200	1	0	0	0	0	1	1
47465	189	171	0.0993829272	0.05	4127.6313447895	6844.3957596458	1	0	0	0	0	1	1
47466	169	38	1.3626068003	0.05	7001.850394452	7200	1	0	0	0	0	1	1
47467	189	171	0.1029717778	0.05	4108.3042978234	6730.3819758512	1	0	0	0	0	1	1
47468	169	25	0.8499891384	0.05	6882.348882135	7200	1	0	0	0	0	1	1
47469	189	171	0.0998030998	0.05	4124.4426003839	6829.7693933342	1	0	0	0	0	1	1
47470	169	35	1.2649992697	0.05	6986.5611415941	7200	1	0	0	0	0	1	1
47471	189	171	0.0993561076	0.05	4126.8020098937	6844.2997701866	1	0	0	0	0	1	1
47472	169	38	1.3622390865	0.05	7001.7969072567	7200	1	0	0	0	0	1	1
47473	189	171	0.2151655011	0.05	4240.81368754	6750.5096998494	1	0	0	0	0	1	1
47474	169	25	1.776101596	0.05	6895.9633383512	7200	1	0	0	0	0	1	1
47475	189	171	0.1074486529	0.05	4241.6134333843	6754.4415869003	1	0	0	0	0	1	1
47476	169	26	0.9002303206	0.05	6900.0767538949	7200	1	0	0	0	0	1	1
47477	189	171	0.2088281452	0.05	4260.2606083728	6846.1189446384	1	0	0	0	0	1	1
47478	169	35	2.6468862345	0.05	6995.9866982687	7200	1	0	0	0	0	1	1
47479	189	171	0.2079341608	0.05	4263.0993082059	6860.0751873542	1	0	0	0	0	1	1
47480	169	38	2.8509172505	0.05	7010.5872768147	7200	1	0	0	0	0	1	1
47481	189	171	0.617818347	0.05	3903.7835969901	6088.8919002863	1	0	0	0	0	1	1
47482	161	2	8.8600519851	0.05	7047.6306908495	7200	1	0	0	0	0	1	1
47483	189	171	0.2315916964	0.05	3924.1620190462	6255.8518352484	1	0	0	0	0	1	1
47484	167	16	0.9408294331	0.05	6626.0383646763	7200	1	0	0	0	0	1	1
47485	189	171	0.1977188993	0.05	3979.6967925464	6710.8469347809	1	0	0	0	0	1	1
47486	169	25	1.632087165	0.05	6869.135318527	7200	1	0	0	0	0	1	1
47487	189	171	0.098725352	0.05	3980.2125308947	6715.0723669983	1	0	0	0	0	1	1
47488	169	26	0.8271444351	0.05	6873.5757522699	7200	1	0	0	0	0	1	1
47489	189	171	0.1913815434	0.05	3992.2699679284	6813.8586664186	1	0	0	0	0	1	1
47490	169	35	2.4257514351	0.05	6977.3885682624	7200	1	0	0	0	0	1	1
47491	189	171	0.190487559	0.05	3994.1109449664	6828.941748204	1	0	0	0	0	1	1
47492	169	38	2.6117126019	0.05	6993.2391184215	7200	1	0	0	0	0	1	1
47493	189	46	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47494	189	47	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47495	189	58	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47496	189	64	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47497	195	77	54	0.05	3600	7200	1	0	0	0	0	1	1
47498	195	78	54	0.05	3600	7200	1	0	0	0	0	1	1
47499	189	91	0.15	0.05	3600	7200	1	0	0	0	0	1	1
47500	189	171	0.2466088279	0.05	3896.8530897873	6086.5557239718	1	0	0	0	0	1	1
47501	161	2	3.5365848966	0.05	7047.3103245672	7200	1	0	0	0	0	1	1
47502	189	171	0.1155365927	0.05	3916.811283738	6253.7332374145	1	0	0	0	0	1	1
47503	167	16	0.4693615045	0.05	6624.7504377145	7200	1	0	0	0	0	1	1
47504	189	171	0.0986001942	0.05	3971.2294540724	6709.5607749686	1	0	0	0	0	1	1
47505	169	25	0.8139035366	0.05	6868.2653559593	7200	1	0	0	0	0	1	1
47506	189	171	0.0954315162	0.05	3983.5556397262	6812.8096497372	1	0	0	0	0	1	1
47507	169	35	1.2095896675	0.05	6976.7838075568	7200	1	0	0	0	0	1	1
47508	189	171	0.0949845241	0.05	3985.3606324468	6827.9289634163	1	0	0	0	0	1	1
47509	169	38	1.302301734	0.05	6992.6747750211	7200	1	0	0	0	0	1	1
47510	195	171	0.9417734601	0.05	4018.5292512754	6025.3813022817	1	0	0	0	0	1	1
47511	161	2	11.7333954934	0.05	7038.9213078973	7200	1	0	0	0	0	1	1
47512	195	3	3.9	0.05	3600	7200	1	0	0	0	0	1	1
47513	195	4	3.9	0.05	3600	7200	1	0	0	0	0	1	1
47514	195	5	5.625	0.05	3600	7200	1	0	0	0	0	1	1
47515	195	171	0.1365341371	0.05	4012.4135959924	5989.9410172133	1	0	0	0	0	1	1
47516	163	6	0.7080447302	0.05	6818.6681596705	7200	1	0	0	0	0	1	1
47517	195	7	3.9	0.05	3600	7200	1	0	0	0	0	1	1
47518	195	8	8.1	0.05	3600	7200	1	0	0	0	0	1	1
47519	195	171	0.1365855886	0.05	4012.2582406347	5989.0407313224	1	0	0	0	0	1	1
47520	163	9	0.7058005981	0.05	6817.4556939608	7200	1	0	0	0	0	1	1
47521	195	10	3.3	0.05	3600	7200	1	0	0	0	0	1	1
47522	195	14	12.15	0.05	3600	7200	1	0	0	0	0	1	1
47523	195	171	0.7535869945	0.05	4048.3240941736	6198.0427223602	1	0	0	0	0	1	1
47524	167	16	2.6596414911	0.05	6590.8953498311	7200	1	0	0	0	0	1	1
47525	195	17	17.325	0.05	3600	7200	1	0	0	0	0	1	1
47526	195	18	3.9	0.05	3600	7200	1	0	0	0	0	1	1
47527	195	29	17.475	0.05	3600	7200	1	0	0	0	0	1	1
47528	195	31	17.05	0.05	3600	7200	1	0	0	0	0	1	1
47529	195	171	0.10245567	0.05	4149.5892460629	6784.875315821	1	0	0	0	0	1	1
47530	169	35	1.1281946482	0.05	6960.6795951172	7200	1	0	0	0	0	1	1
47531	195	171	0.1019411549	0.05	4152.3631206153	6800.9499472923	1	0	0	0	0	1	1
47532	169	38	1.2142555873	0.05	6977.6415420155	7200	1	0	0	0	0	1	1
47533	195	46	8.125	0.05	3600	7200	1	0	0	0	0	1	1
47534	195	52	18.225	0.05	3600	7200	1	0	0	0	0	1	1
47535	195	53	21.575	0.05	3600	7200	1	0	0	0	0	1	1
47536	195	54	21.575	0.05	3600	7200	1	0	0	0	0	1	1
47537	195	58	15	0.05	3600	7200	1	0	0	0	0	1	1
47538	195	61	46.375	0.05	3600	7200	1	0	0	0	0	1	1
47539	195	63	16.15	0.05	3600	7200	1	0	0	0	0	1	1
47540	195	65	27.875	0.05	3600	7200	1	0	0	0	0	1	1
47541	195	68	27.875	0.05	3600	7200	1	0	0	0	0	1	1
47542	195	75	19.775	0.05	3600	7200	1	0	0	0	0	1	1
47543	195	171	0.3829268293	0.05	3846.6274797396	5961.9141039434	1	0	0	0	0	1	1
47544	161	2	4.7708202908	0.05	7030.2178764607	7200	1	0	0	0	0	1	1
47545	195	171	0.2374020862	0.05	3865.2048551417	6139.8268208189	1	0	0	0	0	1	1
47546	167	16	0.8378653602	0.05	6555.5050421464	7200	1	0	0	0	0	1	1
47547	195	120	6.25	0.05	3600	7200	1	0	0	0	0	1	1
47548	195	123	6.25	0.05	3600	7200	1	0	0	0	0	1	1
47549	195	12	5.525	0.05	3600	7200	1	0	0	0	0	1	1
47550	195	13	5.375	0.05	3600	7200	1	0	0	0	0	1	1
47551	195	15	5.175	0.05	3600	7200	1	0	0	0	0	1	1
47552	195	19	5.525	0.05	3600	7200	1	0	0	0	0	1	1
47553	195	20	3.35	0.05	3600	7200	1	0	0	0	0	1	1
47554	195	21	3.3	0.05	3600	7200	1	0	0	0	0	1	1
47555	195	24	8.225	0.05	3600	7200	1	0	0	0	0	1	1
47556	195	27	8.45	0.05	3600	7200	1	0	0	0	0	1	1
47557	195	28	1.8	0.05	3600	7200	1	0	0	0	0	1	1
47558	195	30	7.825	0.05	3600	7200	1	0	0	0	0	1	1
47559	195	32	8.15	0.05	3600	7200	1	0	0	0	0	1	1
47560	195	33	1.875	0.05	3600	7200	1	0	0	0	0	1	1
47561	195	34	1.125	0.05	3600	7200	1	0	0	0	0	1	1
47562	195	39	10.575	0.05	3600	7200	1	0	0	0	0	1	1
47563	195	40	1.525	0.05	3600	7200	1	0	0	0	0	1	1
47564	195	41	14.125	0.05	3600	7200	1	0	0	0	0	1	1
47565	195	43	1.25	0.05	3600	7200	1	0	0	0	0	1	1
47566	195	45	0.4	0.05	3600	7200	1	0	0	0	0	1	1
47567	195	48	13.975	0.05	3600	7200	1	0	0	0	0	1	1
47568	195	49	2.075	0.05	3600	7200	1	0	0	0	0	1	1
47569	195	50	14.05	0.05	3600	7200	1	0	0	0	0	1	1
47570	195	55	1.775	0.05	3600	7200	1	0	0	0	0	1	1
47571	195	57	0.575	0.05	3600	7200	1	0	0	0	0	1	1
47572	195	59	9.1	0.05	3600	7200	1	0	0	0	0	1	1
47573	195	60	1.775	0.05	3600	7200	1	0	0	0	0	1	1
47574	195	62	10.55	0.05	3600	7200	1	0	0	0	0	1	1
47575	195	66	12.35	0.05	3600	7200	1	0	0	0	0	1	1
47576	195	67	10.775	0.05	3600	7200	1	0	0	0	0	1	1
47577	195	71	2.475	0.05	3600	7200	1	0	0	0	0	1	1
47578	195	72	3.7	0.05	3600	7200	1	0	0	0	0	1	1
47579	195	74	2.475	0.05	3600	7200	1	0	0	0	0	1	1
47580	195	76	2.2	0.05	3600	7200	1	0	0	0	0	1	1
47581	195	81	2.475	0.05	3600	7200	1	0	0	0	0	1	1
47582	195	83	2.225	0.05	3600	7200	1	0	0	0	0	1	1
47583	195	84	3.075	0.05	3600	7200	1	0	0	0	0	1	1
47584	195	87	4.225	0.05	3600	7200	1	0	0	0	0	1	1
47585	187	101	0.525	0.05	3600	7200	1	0	0	0	0	1	1
47586	187	102	0.8	0.05	3600	7200	1	0	0	0	0	1	1
47587	187	103	0.8	0.05	3600	7200	1	0	0	0	0	1	1
47588	187	104	1.175	0.05	3600	7200	1	0	0	0	0	1	1
47589	187	106	8.6	0.05	3600	7200	1	0	0	0	0	1	1
47590	187	107	3.25	0.05	3600	7200	1	0	0	0	0	1	1
47591	187	108	3.25	0.05	3600	7200	1	0	0	0	0	1	1
47592	187	113	1.6	0.05	3600	7200	1	0	0	0	0	1	1
47593	187	116	0.6	0.05	3600	7200	1	0	0	0	0	1	1
47594	187	120	71.05	0.05	3600	7200	1	0	0	0	0	1	1
47595	187	123	71.05	0.05	3600	7200	1	0	0	0	0	1	1
47596	187	124	0.6	0.05	3600	7200	1	0	0	0	0	1	1
47597	187	125	0.6	0.05	3600	7200	1	0	0	0	0	1	1
47598	187	128	3	0.05	3600	7200	1	0	0	0	0	1	1
47599	187	131	0.7	0.05	3600	7200	1	0	0	0	0	1	1
47600	187	132	3.35	0.05	3600	7200	1	0	0	0	0	1	1
47601	187	133	54.225	0.05	3600	7200	1	0	0	0	0	1	1
47602	187	136	54.225	0.05	3600	7200	1	0	0	0	0	1	1
47603	187	46	0.075	0.05	3600	7200	1	0	0	0	0	1	1
47604	195	171	0.4541506892	0.05	4372.5325161943	6156.0814994134	1	0	0	0	0	1	1
47605	161	2	5.6581862582	0.05	7056.8445853425	7200	1	0	0	0	0	1	1
47606	195	171	0.1424423298	0.05	4421.0250779415	6316.5290370157	1	0	0	0	0	1	1
47607	167	16	0.5027230208	0.05	6662.9249331763	7200	1	0	0	0	0	1	1
47608	195	171	0.1193001674	0.05	4580.2896966929	6843.4885331763	1	0	0	0	0	1	1
47609	169	35	1.3136784946	0.05	6994.4702595695	7200	1	0	0	0	0	1	1
47610	194	181	0.3559498467	0.05	5079.0247053125	5837.5585338285	1	0	0	0	0	1	1
47611	180	118	0.3108935743	0.05	6331.535604715	7200	1	0	0	0	0	1	1
47612	194	181	1.0469856948	0.05	5108.4980237154	5882.1475625824	1	0	0	0	0	1	1
47613	180	119	0.9950473416	0.05	6385.9683794466	7200	1	0	0	0	0	1	1
47614	195	171	2.0320153134	0.05	4040.3380179427	6033.4332339589	1	0	0	0	0	1	1
47615	161	2	25.3165334665	0.05	7040.0254914302	7200	1	0	0	0	0	1	1
47616	195	171	0.9622393123	0.05	4033.9471541975	5998.1155016774	1	0	0	0	0	1	1
47617	163	6	4.9900229267	0.05	6821.2442251754	7200	1	0	0	0	0	1	1
47618	195	171	0.9625994729	0.05	4033.7847910714	5997.2182368237	1	0	0	0	0	1	1
47619	163	9	4.9741945013	0.05	6820.0389832985	7200	1	0	0	0	0	1	1
47620	195	171	4.3018994443	0.05	4071.4553441947	6205.3964366989	1	0	0	0	0	1	1
47621	167	16	15.1827331632	0.05	6595.3657815548	7200	1	0	0	0	0	1	1
47622	195	22	14.475	0.05	3600	7200	1	0	0	0	0	1	1
47623	195	23	12.075	0.05	3600	7200	1	0	0	0	0	1	1
47624	195	171	2.3546959119	0.05	4157.3265745852	6679.9452999782	1	0	0	0	0	1	1
47625	169	25	16.8861945369	0.05	6848.2333549435	7200	1	0	0	0	0	1	1
47626	195	171	2.1375455565	0.05	4158.131477986	6684.3934252949	1	0	0	0	0	1	1
47627	169	26	15.5585755789	0.05	6852.9245256018	7200	1	0	0	0	0	1	1
47628	195	171	2.3778387128	0.05	4176.9887471452	6788.6040625869	1	0	0	0	0	1	1
47629	169	35	26.1836646944	0.05	6962.8292268296	7200	1	0	0	0	0	1	1
47630	195	36	4.4	0.05	3600	7200	1	0	0	0	0	1	1
47631	195	37	5.625	0.05	3600	7200	1	0	0	0	0	1	1
47632	195	171	2.3660048651	0.05	4179.8746232729	6804.5522355636	1	0	0	0	0	1	1
47633	169	38	28.1822844715	0.05	6979.6488071687	7200	1	0	0	0	0	1	1
47634	195	44	6.75	0.05	3600	7200	1	0	0	0	0	1	1
47635	195	47	0.95	0.05	3600	7200	1	0	0	0	0	1	1
47636	195	51	0.65	0.05	3600	7200	1	0	0	0	0	1	1
47637	195	64	0.95	0.05	3600	7200	1	0	0	0	0	1	1
47638	195	73	6.375	0.05	3600	7200	1	0	0	0	0	1	1
47639	195	90	1.8	0.05	3600	7200	1	0	0	0	0	1	1
47640	195	171	0.2789568217	0.05	4131.1945873852	6066.978041913	1	0	0	0	0	1	1
47641	161	2	3.4754756355	0.05	7044.6255831898	7200	1	0	0	0	0	1	1
47642	195	171	0.2610743551	0.05	4167.5791241996	6235.9553913021	1	0	0	0	0	1	1
47643	167	16	0.9214121158	0.05	6613.9430220904	7200	1	0	0	0	0	1	1
47644	195	171	0.1110423557	0.05	4267.2244700322	6698.7290828753	1	0	0	0	0	1	1
47645	169	25	0.7963163354	0.05	6860.9387651453	7200	1	0	0	0	0	1	1
47646	195	171	0.1108880011	0.05	4268.1532370937	6703.0424700994	1	0	0	0	0	1	1
47647	169	26	0.8071216733	0.05	6865.4779459618	7200	1	0	0	0	0	1	1
47648	195	171	0.1073950152	0.05	4289.8846915312	6803.9678601338	1	0	0	0	0	1	1
47649	169	35	1.1825844417	0.05	6971.6864940305	7200	1	0	0	0	0	1	1
47650	195	171	0.1068805	0.05	4293.205747317	6819.3915332926	1	0	0	0	0	1	1
47651	169	38	1.2730897983	0.05	6987.9175527514	7200	1	0	0	0	0	1	1
47652	195	171	0.1491882986	0.05	4330.9271151419	6140.7205277553	1	0	0	0	0	1	1
47653	161	2	1.8587116587	0.05	7054.7380930579	7200	1	0	0	0	0	1	1
47654	195	171	0.5623041724	0.05	4155.1561367128	6075.8247942768	1	0	0	0	0	1	1
47655	161	2	7.0056521257	0.05	7045.8387626692	7200	1	0	0	0	0	1	1
47656	195	171	0.3949044294	0.05	4192.8648594503	6243.9940435024	1	0	0	0	0	1	1
47657	167	16	1.3937398244	0.05	6618.8298376718	7200	1	0	0	0	0	1	1
47658	195	171	0.2242799758	0.05	4295.9306351126	6703.6355496505	1	0	0	0	0	1	1
47659	169	25	1.6083755372	0.05	6864.2575148009	7200	1	0	0	0	0	1	1
47660	195	171	0.1119856334	0.05	4296.8898657432	6707.9134218054	1	0	0	0	0	1	1
47661	169	26	0.8151110208	0.05	6868.7567790043	7200	1	0	0	0	0	1	1
